Sub,run,task,fname,efc,fber,dvars_std,dvars_vstd,tsnr,fd_mean,gsr_x,gsr_y,aor,aqi,is_outlier
sub-135,03,trust,sub-135_task-trust_run-03_bold.json,0.5375640531142009,1637.44580078125,1.1795728487037043,1.029764611805556,54.17262268066406,0.36522858674062164,-0.012143224477767944,0.051675014197826385,0.005035668202764977,0.010636111843317973,False
sub-135,04,trust,sub-135_task-trust_run-04_bold.json,0.5377413936988432,1618.478271484375,1.1615236760930236,1.0132681880930228,58.534828186035156,0.36895408435396515,-0.010977422818541527,0.05296030268073082,0.004002592592592592,0.009191067685185185,False
sub-135,01,trust,sub-135_task-trust_run-01_bold.json,0.5357211903755211,1655.3302001953125,1.1605528111162793,1.0143962941395348,64.01618957519531,0.27226012029538754,-0.011679927818477154,0.05067851021885872,0.0037496759259259263,0.008279329074074073,False
sub-135,05,trust,sub-135_task-trust_run-05_bold.json,0.5379955878837478,1620.9779052734375,1.112167393906977,0.982915820837209,50.171573638916016,0.3165852375507781,-0.011026320047676563,0.05302181839942932,0.003302037037037037,0.012740042546296296,False
sub-135,02,trust,sub-135_task-trust_run-02_bold.json,0.536265344534654,1642.447998046875,1.1866298683644854,1.0248180776635512,63.933895111083984,0.31984885137171043,-0.011577501893043518,0.05164557322859764,0.0029426976744186054,0.007789155674418605,False
sub-118,01,trust,sub-118_task-trust_run-01_bold.json,0.5190239789866476,1948.0185546875,1.1818440004629636,1.0102693569907402,80.84527587890625,0.141330522547494,0.004239554982632399,0.029754268005490303,0.0018295852534562212,0.004891855576036867,False
sub-118,02,trust,sub-118_task-trust_run-02_bold.json,0.5199269185859714,1912.5440673828125,1.3031428335185185,1.1350684640740734,51.43991470336914,0.33051764352170315,0.003953614737838507,0.029751833528280258,0.01431267281105991,0.012695579447004607,False
sub-118,04,trust,sub-118_task-trust_run-04_bold.json,0.5156760214742899,1943.5262451171875,1.1967655940186916,1.0594096846261678,40.14093780517578,0.4385955322811277,0.005814624484628439,0.03120923414826393,0.023657860465116278,0.027574245395348845,False
sub-118,05,trust,sub-118_task-trust_run-05_bold.json,0.5154858268543925,1941.990478515625,1.3672185963888892,1.210492984722222,37.2830810546875,0.5876866486486283,0.006602054461836815,0.033026695251464844,0.022454746543778804,0.021165154193548384,False
sub-118,03,trust,sub-118_task-trust_run-03_bold.json,0.5196115662543794,1969.0125732421875,1.2809334828703702,1.1272893894907408,34.34931182861328,0.7421499933476227,0.004234533756971359,0.028357822448015213,0.020978940092165894,0.027420601751152074,True
sub-107,04,trust,sub-107_task-trust_run-04_bold.json,0.5496369238408234,1790.455810546875,1.4055235306046507,1.0228577874418607,82.28443145751953,0.12203567837607956,-3.586425373214297e-05,0.03312137722969055,0.001967361111111111,0.004224365324074074,False
sub-107,01,trust,sub-107_task-trust_run-01_bold.json,0.5483037123245391,1827.9862060546875,1.4339704436744183,1.0019618692558137,73.22396087646484,0.10044541612284842,0.0002386133564868942,0.03173353895545006,0.0015405555555555556,0.005608640648148149,False
sub-107,02,trust,sub-107_task-trust_run-02_bold.json,0.5493954483855397,1797.2313232421875,1.4464427074418604,1.0253371335348838,78.07671356201172,0.10894509481189978,0.0002912988420575857,0.03221739083528519,0.0036724074074074072,0.004778448055555555,False
sub-107,03,trust,sub-107_task-trust_run-03_bold.json,0.5492040360149337,1799.7725830078125,1.4431914317129635,1.0342891112962962,86.11011505126953,0.11338375950373045,6.122146442066878e-05,0.032669197767972946,0.002419400921658986,0.003916679493087558,False
sub-107,05,trust,sub-107_task-trust_run-05_bold.json,0.5500057669998278,1783.40478515625,1.383721291767442,1.0176574460465118,78.27523803710938,0.10678046999881287,0.00013891384878661484,0.03247954696416855,0.0017892592592592595,0.004566228842592592,False
sub-113,03,trust,sub-113_task-trust_run-03_bold.json,0.4968923070013048,2535.564697265625,1.2645050726976743,1.0019511653488373,86.74118041992188,0.162829040561559,-0.004248227458447218,0.04412224143743515,0.0018956944444444444,0.0056400037962962965,False
sub-113,02,trust,sub-113_task-trust_run-02_bold.json,0.49634959610227075,2585.730224609375,1.2281929287441866,0.9840615557209302,74.83712768554688,0.14109902577689634,-0.0038050608709454536,0.0437539778649807,0.0022149999999999995,0.008558906527777778,False
sub-113,05,trust,sub-113_task-trust_run-05_bold.json,0.5000278797697457,2499.582763671875,1.2804702941395354,0.9619817398139536,71.62281799316406,0.15624861091980632,-0.005851026624441147,0.04576057568192482,0.0010537037037037038,0.009510017962962962,False
sub-113,01,trust,sub-113_task-trust_run-01_bold.json,0.49415200709242807,2597.8681640625,1.130417933395349,0.946361038232558,64.04375457763672,0.14739085750053352,-0.002963123144581914,0.041978977620601654,0.0015178703703703706,0.011078075,False
sub-113,04,trust,sub-113_task-trust_run-04_bold.json,0.498119529104082,2526.015380859375,1.3154121279069775,1.0058916813023258,78.70765686035156,0.17760275618246724,-0.004952326416969299,0.04499685764312744,0.0020499537037037036,0.007059388657407407,False
sub-106,03,trust,sub-106_task-trust_run-03_bold.json,0.5151021000756189,1996.186279296875,1.139461516,0.9943114718604649,81.16780853271484,0.23499583510833924,-0.004254624247550964,0.022297820076346397,0.0008954166666666666,0.004956949675925926,False
sub-106,01,trust,sub-106_task-trust_run-01_bold.json,0.5156437285295788,1996.4267578125,1.1500729224186046,0.9907176000930237,77.44898223876953,0.19751371347659064,-0.003919249400496483,0.02272002026438713,0.0008972685185185187,0.005574753333333333,False
sub-106,02,trust,sub-106_task-trust_run-02_bold.json,0.5144482581489757,2016.47705078125,1.1486323784186043,1.0046806825581396,77.86819458007812,0.20575539028191664,-0.00370358326472342,0.022114207968115807,0.0016158333333333335,0.0054054678240740735,False
sub-132,03,trust,sub-132_task-trust_run-03_bold.json,0.5180950156036671,2026.4339599609375,1.2776676836915888,1.0180247757476633,58.82134246826172,0.30090551156119755,-0.009499894455075264,0.032219503074884415,0.004200651162790698,0.009608091674418603,False
sub-132,01,trust,sub-132_task-trust_run-01_bold.json,0.5177512490888796,2050.935302734375,1.3675696384651164,0.9980934874883726,68.49742889404297,0.25855183710877133,-0.009349779225885868,0.031507983803749084,0.0015407407407407407,0.007592078287037037,False
sub-132,05,trust,sub-132_task-trust_run-05_bold.json,0.5151643406673805,2149.7392578125,1.1841146504651163,0.9767999128372089,50.753604888916016,0.2916995832872732,-0.00606511952355504,0.031686197966337204,0.0031284722222222226,0.014035164166666666,False
sub-132,02,trust,sub-132_task-trust_run-02_bold.json,0.5105997599935963,2350.513671875,1.2545523260465115,1.0248272083720933,59.50249481201172,0.2842924925513947,-0.0026909192092716694,0.030335742980241776,0.00505,0.010020484490740741,False
sub-132,04,trust,sub-132_task-trust_run-04_bold.json,0.5147171104442588,2149.593994140625,1.2053060694418614,1.0144626739999998,57.76280212402344,0.2961414329089915,-0.005888653919100761,0.030796058475971222,0.004942592592592593,0.010098368657407408,False
sub-112,02,trust,sub-112_task-trust_run-02_bold.json,0.5299983483705564,1934.9454345703125,1.1908226338425925,0.9931640035648144,81.68766784667969,0.12824121867596727,-0.0008117867400869727,0.03006301447749138,0.0007563594470046084,0.006332403732718895,False
sub-112,05,trust,sub-112_task-trust_run-05_bold.json,0.5291870557875077,1943.7161865234375,1.2077143897209306,0.9956850713953498,70.17597961425781,0.20069000787123425,-9.779957326827571e-05,0.030756190419197083,0.0011344907407407408,0.00828022388888889,False
sub-112,03,trust,sub-112_task-trust_run-03_bold.json,0.5294207737197603,1940.1612548828125,1.1852995015348833,0.9807774226976744,78.18336486816406,0.15483826199624887,-0.0008184450562112033,0.029987679794430733,0.0007183796296296297,0.006414233101851852,False
sub-112,04,trust,sub-112_task-trust_run-04_bold.json,0.5298868114260445,1941.8271484375,1.201975511851852,0.9996131205092597,75.76393127441406,0.1853012052225596,-0.0008254809072241187,0.030583709478378296,0.0011279723502304149,0.006948888801843319,False
sub-112,01,trust,sub-112_task-trust_run-01_bold.json,0.5297402303222583,1955.063720703125,1.1975883086111108,1.0018418404166667,85.4916763305664,0.11687972598692901,-0.0010689795017242432,0.030596422031521797,0.001081705069124424,0.005560817972350232,False
sub-134,01,trust,sub-134_task-trust_run-01_bold.json,0.5361880850174892,1364.8155517578125,1.1757776974766359,0.9717397259813081,42.37776184082031,0.21482143935502138,-0.010911326855421066,0.03207724541425705,0.005581441860465116,0.02084982069767442,False
sub-134,03,trust,sub-134_task-trust_run-03_bold.json,0.5363883824580784,1353.1790771484375,1.2427424955092594,1.0009824792129633,50.328792572021484,0.2643227347792288,-0.011289979331195354,0.03102847747504711,0.002102534562211981,0.01327601921658986,False
sub-134,04,trust,sub-134_task-trust_run-04_bold.json,0.536502354904007,1372.24560546875,1.187734255813954,0.9749819270232561,43.83501052856445,0.3262447922310719,-0.011216538026928902,0.030909322202205658,0.002361435185185185,0.0178030725,False
sub-134,02,trust,sub-134_task-trust_run-02_bold.json,0.5356807790927541,1393.730712890625,1.239511725023256,1.020013299488372,50.064308166503906,0.22496786165889723,-0.01124140340834856,0.03136938065290451,0.0038005555555555553,0.013283100694444445,False
sub-134,05,trust,sub-134_task-trust_run-05_bold.json,0.5376587219563078,1364.50390625,1.1935576825925924,0.9861750129629627,42.91823959350586,0.3408757475161753,-0.011235254816710949,0.02987300045788288,0.0020383410138248848,0.01808636668202765,False
sub-131,04,trust,sub-131_task-trust_run-04_bold.json,0.5587796157518182,1375.41796875,1.200085238611111,1.068951291898148,34.595523834228516,0.5259050775512492,-0.004941032733768225,0.06408039480447769,0.01192193548387097,0.02523899737327189,True
sub-131,01,trust,sub-131_task-trust_run-01_bold.json,0.5608488899185002,1352.9959716796875,1.1232249131627912,1.0009396791627907,36.998844146728516,0.416614865209041,-0.008277162909507751,0.06946554034948349,0.008457314814814815,0.01985137625,True
sub-131,02,trust,sub-131_task-trust_run-02_bold.json,0.5623312533456218,1330.1905517578125,1.2266461271759252,1.0827484114814814,34.65442657470703,0.6819644666274612,-0.008752834051847458,0.06787599623203278,0.015962027649769586,0.022526514331797233,True
sub-131,03,trust,sub-131_task-trust_run-03_bold.json,0.5633003122982226,1339.5947265625,1.1335111602777777,0.9914163785185186,31.238361358642578,0.7910256143187898,-0.009331924840807915,0.06755125522613525,0.005765299539170507,0.031157923041474658,True
sub-131,05,trust,sub-131_task-trust_run-05_bold.json,0.5587760076015712,1378.5008544921875,1.1776048804166666,1.0310059612962965,32.071163177490234,0.8055201709906454,-0.004204982426017523,0.06409887969493866,0.009580829493087558,0.02610129949308756,True
sub-125,01,trust,sub-125_task-trust_run-01_bold.json,0.5080431149322943,1958.5166015625,1.1960601618604656,0.9857529086511628,87.85447692871094,0.1314441232140542,-0.015378927811980247,0.03783488646149635,0.0012256944444444444,0.004868525416666666,False
sub-125,04,trust,sub-125_task-trust_run-04_bold.json,0.5101661054357792,1919.5804443359375,1.281671080330188,0.9869782433962261,80.87114715576172,0.11087791659979591,-0.01563640683889389,0.03830007463693619,0.0013332394366197184,0.005867115211267606,False
sub-125,03,trust,sub-125_task-trust_run-03_bold.json,0.5098977492611549,1920.8055419921875,1.3276279395327106,1.0248185662616824,86.60713958740234,0.11538555954268989,-0.015567147172987461,0.038321830332279205,0.002155441860465116,0.004949935069767443,False
sub-125,05,trust,sub-125_task-trust_run-05_bold.json,0.5103027190245081,1911.7835693359375,1.3294354004205613,1.0203272886448593,91.82756042480469,0.10758909080132015,-0.015676774084568024,0.03876418620347977,0.0016110697674418606,0.004777466186046512,False
sub-125,02,trust,sub-125_task-trust_run-02_bold.json,0.508679863247142,1937.6829833984375,1.255977193116279,1.013283501348837,79.9127426147461,0.14239884956201476,-0.01562477182596922,0.03762837499380112,0.0032639351851851853,0.005649607453703704,False
sub-136,03,trust,sub-136_task-trust_run-03_bold.json,0.517949020824296,2062.6376953125,1.3081595450925934,0.9573909067129628,58.30742645263672,0.17184329185234087,-0.013973252847790718,0.04211802780628204,0.0016162672811059907,0.013796670368663595,False
sub-136,02,trust,sub-136_task-trust_run-02_bold.json,0.5183623344350953,2082.334716796875,1.4051161158333338,1.0625640929166669,56.86637878417969,0.2050173079804995,-0.01467637624591589,0.04253779351711273,0.00681700460829493,0.014171138709677419,False
sub-136,01,trust,sub-136_task-trust_run-01_bold.json,0.5182940501916699,2100.33154296875,1.4335409190232562,0.997886308558139,61.12724304199219,0.1452744962635779,-0.0141793517395854,0.04180263727903366,0.00584263888888889,0.012587138564814814,False
sub-105,05,trust,sub-105_task-trust_run-05_bold.json,0.5280054767853557,2503.89501953125,1.287940591534883,1.0081336813953483,93.099609375,0.08694778466234039,-0.0012401584535837173,0.026651296764612198,0.0016496759259259262,0.005654974166666666,False
sub-105,01,trust,sub-105_task-trust_run-01_bold.json,0.5265034489393877,2591.5615234375,1.4979990948148156,0.9946918764814813,78.70590209960938,0.08516124834615474,-0.0007828939706087112,0.024891048669815063,0.003155391705069124,0.007905129677419354,False
sub-105,02,trust,sub-105_task-trust_run-02_bold.json,0.5266219766750032,2547.538330078125,1.4599062443809525,1.0067679458571424,101.62152099609375,0.0749581200767886,-0.000641405931673944,0.024854812771081924,0.000974644549763033,0.0045469700947867306,False
sub-105,03,trust,sub-105_task-trust_run-03_bold.json,0.5269418842962821,2530.361328125,1.322189343584906,1.0086259327358487,100.06999206542969,0.07891458039656339,-0.0010300233261659741,0.025136614218354225,0.001197230046948357,0.0047745646948356806,False
sub-105,04,trust,sub-105_task-trust_run-04_bold.json,0.5282963387971458,2498.269775390625,1.3066288338888883,1.0166620521296297,96.02342224121094,0.09484163081715534,-0.00125198345631361,0.026569867506623268,0.0020254838709677417,0.005216910552995392,False
sub-108,01,trust,sub-108_task-trust_run-01_bold.json,0.47283293564459855,2839.25439453125,1.0812930623831778,0.9560383449532708,74.42008972167969,0.10050050352715569,-0.01217209454625845,0.04117746278643608,0.0010451162790697675,0.007884872139534883,False
sub-108,04,trust,sub-108_task-trust_run-04_bold.json,0.47417909139989406,2755.5947265625,1.0727913009767442,0.9809610626046511,73.29238891601562,0.12538873852758117,-0.012817049399018288,0.04168393835425377,0.0028681018518518517,0.008381176342592592,False
sub-108,02,trust,sub-108_task-trust_run-02_bold.json,0.47364973065677407,2783.24609375,1.0528720681860462,0.9600733724186046,79.11067199707031,0.09413283815273757,-0.012883573770523071,0.041496045887470245,0.00314087962962963,0.006932748472222223,False
sub-108,03,trust,sub-108_task-trust_run-03_bold.json,0.47398177068325864,2764.026611328125,0.9495032260747669,0.8896839610280375,61.08555221557617,0.10381379129856926,-0.012947475537657738,0.04251253977417946,0.001224186046511628,0.012093695209302325,False
sub-108,05,trust,sub-108_task-trust_run-05_bold.json,0.4751935679437297,2717.5302734375,1.0944136323364482,0.9776938468691588,66.15349578857422,0.1560647520592915,-0.012828546576201916,0.04168011620640755,0.0034988837209302326,0.009804225348837209,False
sub-111,01,trust,sub-111_task-trust_run-01_bold.json,0.5452178869276294,1775.41357421875,1.0997890199069769,0.9802453689302316,44.168724060058594,0.4262088487213605,0.004953787196427584,0.0460941419005394,0.003475324074074074,0.01562725759259259,False
sub-111,04,trust,sub-111_task-trust_run-04_bold.json,0.5458316332846523,1741.2117919921875,1.1579500155348836,1.032972339534884,35.3444938659668,0.4894370100724166,0.006231363397091627,0.04566898196935654,0.01373310185185185,0.021371098472222225,False
sub-111,02,trust,sub-111_task-trust_run-02_bold.json,0.5463846274118905,1750.935302734375,1.0936562274418598,0.974993583023256,51.89378356933594,0.30253966350601325,0.004931259900331497,0.047655679285526276,0.004350092592592593,0.010210927037037036,False
sub-111,05,trust,sub-111_task-trust_run-05_bold.json,0.5465253903734034,1742.59130859375,1.1568228665094338,1.0060089852830185,54.2189826965332,0.36198970273247777,0.0057811071164906025,0.04531903937458992,0.002986338028169014,0.00894961676056338,False
sub-111,03,trust,sub-111_task-trust_run-03_bold.json,0.54547311845573,1761.985595703125,1.1132219501408456,0.9629996725821597,52.50001907348633,0.28238258468933414,0.005692680366337299,0.0475526787340641,0.002106448598130841,0.0110768511682243,False
sub-128,02,trust,sub-128_task-trust_run-02_bold.json,0.5591067847754693,1490.903076171875,1.168258192651162,0.9758532964651166,64.90946197509766,0.2912064726987631,-0.0027684394735842943,0.04034653678536415,0.000722175925925926,0.00835669,False
sub-128,03,trust,sub-128_task-trust_run-03_bold.json,0.559895030298815,1473.8076171875,1.165120781488372,0.9709006923255813,59.50460433959961,0.34825046637149915,-0.003172806929796934,0.040901731699705124,0.0008581481481481481,0.009803174722222223,False
sub-128,04,trust,sub-128_task-trust_run-04_bold.json,0.559943108900857,1457.523193359375,1.1708586373488372,0.9816232012093028,62.17449188232422,0.34221976748366717,-0.0032087876461446285,0.04064963757991791,0.0010499537037037038,0.008682621851851853,False
sub-128,01,trust,sub-128_task-trust_run-01_bold.json,0.5586610880162027,1506.8736572265625,1.151995128785046,0.9648904090654202,61.11054229736328,0.294221591032888,-0.0029436468612402678,0.039153169840574265,0.0009946046511627906,0.010078734511627909,False
sub-128,05,trust,sub-128_task-trust_run-05_bold.json,0.5605409342949147,1457.1956787109375,1.1942732790697672,0.9872913938139544,59.89672088623047,0.3672581878755529,-0.0038141836412250996,0.04198325797915459,0.001095,0.00966233300925926,False
sub-127,03,trust,sub-127_task-trust_run-03_bold.json,0.5375715851278415,1940.6097412109375,1.4040699196279074,1.006270229860465,79.9382095336914,0.17035514509274877,-0.016536962240934372,0.04210566729307175,0.002083148148148148,0.00641279787037037,False
sub-127,01,trust,sub-127_task-trust_run-01_bold.json,0.5354555854154603,2021.4044189453125,1.4186276446511628,0.9957530144651161,76.15048217773438,0.17069383749722666,-0.015703681856393814,0.04003649204969406,0.0017915740740740741,0.007183825046296297,False
sub-127,05,trust,sub-127_task-trust_run-05_bold.json,0.5378647924372923,1934.2860107421875,1.3704278778139536,0.9969805869302328,75.5337142944336,0.19747534052171803,-0.016516726464033127,0.04251215234398842,0.0018993055555555558,0.007086563564814814,False
